Location,Price,Area,BHK,City,Bathroom,Price_per_Sqft
Kalyan,9500000.0,966.0,2,Mumbai,2.0,9834.368530020703
Kalyan,10900000.0,1174.0,3,Mumbai,3.0,9284.497444633731
Kalyan,8800000.0,902.0,2,Mumbai,2.0,9756.09756097561
Kalyan,4000000.0,607.0,1,Mumbai,1.0,6589.785831960461
Kalyan,4000000.0,687.0,1,Mumbai,1.0,5822.416302765648
Kalyan,7500000.0,1374.0,3,Mumbai,3.0,5458.515283842795
Kalyan,6300000.0,980.0,2,Mumbai,2.0,6428.571428571428
Kalyan,4500000.0,551.0,1,Mumbai,2.0,8166.969147005445
Kalyan,6000000.0,855.0,2,Mumbai,2.0,7017.543859649123
Kalyan,4000000.0,559.0,2,Mumbai,2.0,7155.6350626118065
Kalyan,4350000.0,782.0,2,Mumbai,2.0,5562.659846547314
Kalyan,4200000.0,743.0,2,Mumbai,2.0,5652.759084791386
Kalyan,2990000.0,587.0,1,Mumbai,1.0,5093.696763202725
Kalyan,2890000.0,542.0,1,Mumbai,1.0,5332.103321033211
Kalyan,2950000.0,527.0,1,Mumbai,1.0,5597.722960151803
Kalyan,2900000.0,500.0,1,Mumbai,1.0,5800.0
Kalyan,3500000.0,650.0,1,Mumbai,2.0,5384.615384615385
Kalyan,8500000.0,1380.0,3,Mumbai,3.0,6159.420289855072
Kalyan,3300000.0,473.0,1,Mumbai,1.0,6976.7441860465115
Kalyan,43200000.0,5020.0,5,Mumbai,5.0,8605.577689243028
Kalyan,6700000.0,926.0,2,Mumbai,2.0,7235.421166306695
Kalyan,6000000.0,737.0,2,Mumbai,2.0,8141.112618724559
Kalyan,5200000.0,617.0,1,Mumbai,1.0,8427.876823338736
Kalyan,4800000.0,647.0,1,Mumbai,1.0,7418.8562596599695
Kalyan,4900000.0,780.0,2,Mumbai,2.0,6282.051282051282
Kalyan,3800000.0,538.0,1,Mumbai,1.0,7063.197026022305
Kalyan,4000000.0,562.0,1,Mumbai,1.0,7117.437722419929
Kalyan,10200000.0,1454.0,3,Mumbai,3.0,7015.130674002751
Kalyan,8500000.0,1224.0,2,Mumbai,2.0,6944.444444444444
Kalyan,7400000.0,833.0,2,Mumbai,2.0,8883.553421368548
Kalyan,4700000.0,546.0,1,Mumbai,1.0,8608.058608058607
Kalyan,6000000.0,750.0,2,Mumbai,2.0,8000.0
Kalyan,3300000.0,650.0,1,Mumbai,2.0,5076.923076923077
Kalyan,4651465.0,555.0,2,Mumbai,2.0,8381.018018018018
Kalyan,4700971.0,571.0,2,Mumbai,2.0,8232.873905429073
Kalyan,3128242.0,383.0,1,Mumbai,1.0,8167.733681462141
Kalyan,3099922.0,358.0,1,Mumbai,1.0,8659.0
Kalyan,3195603.0,402.0,1,Mumbai,1.0,7949.261194029851
Kalyan,7690000.0,763.0,2,Mumbai,2.0,10078.636959370904
Kalyan,4500000.0,425.0,1,Mumbai,1.0,10588.235294117647
Kalyan,4800000.0,446.0,1,Mumbai,1.0,10762.331838565022
Kalyan,4144880.0,410.0,1,Mumbai,1.0,10109.463414634147
Kalyan,6300000.0,900.0,2,Mumbai,2.0,7000.0
Kalyan,6500000.0,955.0,2,Mumbai,2.0,6806.282722513089
Kalyan,4099728.0,385.0,1,Mumbai,1.0,10648.644155844157
Kalyan,4152891.0,390.0,1,Mumbai,1.0,10648.438461538462
Kalyan,5206740.0,868.0,3,Mumbai,3.0,5998.548387096775
Kalyan,3486240.0,581.0,2,Mumbai,2.0,6000.4130808950085
Kalyan,2350860.0,392.0,1,Mumbai,1.0,5997.091836734694
Kalyan,3750360.0,625.0,2,Mumbai,2.0,6000.576
Kalyan,4460160.0,743.0,3,Mumbai,3.0,6002.907133243607
Kalyan,6300000.0,587.0,2,Mumbai,2.0,10732.538330494037
Kalyan,4500000.0,425.0,1,Mumbai,1.0,10588.235294117647
Kalyan,4800000.0,446.0,1,Mumbai,1.0,10762.331838565022
Kalyan,4144880.0,410.0,1,Mumbai,1.0,10109.463414634147
Kalyan,6300000.0,900.0,2,Mumbai,2.0,7000.0
Kalyan,4499000.0,572.0,2,Mumbai,2.0,7865.384615384615
Kalyan,3499000.0,452.0,1,Mumbai,1.0,7741.150442477876
Kalyan,3199000.0,417.0,1,Mumbai,1.0,7671.4628297362115
Kalyan,2999000.0,385.0,1,Mumbai,1.0,7789.61038961039
Kalyan,4549000.0,602.0,2,Mumbai,2.0,7556.4784053156145
Kalyan,3099000.0,406.0,1,Mumbai,1.0,7633.004926108374
Kalyan,4500000.0,625.0,1,Mumbai,2.0,7200.0
Kalyan,5998975.0,575.0,2,Mumbai,2.0,10433.0
Kalyan,3998818.0,431.0,1,Mumbai,1.0,9278.0
Kalyan,5999646.0,577.0,2,Mumbai,2.0,10398.0
Kalyan,4000054.0,433.0,1,Mumbai,1.0,9238.0
Kalyan,3099000.0,406.0,1,Mumbai,1.0,7633.004926108374
Kalyan,4550595.0,540.0,2,Mumbai,2.0,8427.027777777777
Kalyan,3205754.0,407.0,1,Mumbai,1.0,7876.545454545455
Kalyan,3150195.0,394.0,1,Mumbai,1.0,7995.418781725888
Kalyan,3130235.0,387.0,1,Mumbai,1.0,8088.462532299742
Kalyan,4550595.0,540.0,2,Mumbai,2.0,8427.027777777777
Kalyan,3205754.0,407.0,1,Mumbai,1.0,7876.545454545455
Kalyan,3150195.0,394.0,1,Mumbai,1.0,7995.418781725888
Kalyan,3130235.0,387.0,1,Mumbai,1.0,8088.462532299742
Kalyan,2998997.0,352.0,1,Mumbai,1.0,8519.87784090909
Kalyan,4198997.0,490.0,2,Mumbai,2.0,8569.381632653061
Kalyan,3097436.0,363.0,1,Mumbai,1.0,8532.881542699724
Kalyan,5998975.0,575.0,2,Mumbai,2.0,10433.0
Kalyan,3998818.0,431.0,1,Mumbai,1.0,9278.0
Kalyan,5999646.0,577.0,2,Mumbai,2.0,10398.0
Kalyan,4000054.0,433.0,1,Mumbai,1.0,9238.0
Kalyan,4200000.0,395.0,1,Mumbai,1.0,10632.911392405063
Kalyan,4200000.0,395.0,1,Mumbai,1.0,10632.911392405063
Kalyan,2500000.0,510.0,1,Mumbai,1.0,4901.9607843137255
Kalyan,4500000.0,645.0,1,Mumbai,1.0,6976.7441860465115
Kalyan,2500000.0,421.0,1,Mumbai,1.0,5938.242280285036
Kalyan,8500000.0,1000.0,2,Mumbai,2.0,8500.0
Kalyan,3000000.0,620.0,1,Mumbai,1.0,4838.709677419355
Kalyan,2200000.0,350.0,1,Mumbai,1.0,6285.714285714285
Kalyan,4500000.0,666.0,1,Mumbai,1.0,6756.756756756757
Kalyan,4700000.0,788.0,1,Mumbai,1.0,5964.467005076142
Kalyan,3500000.0,450.0,1,Mumbai,1.0,7777.777777777777
Kalyan,3000000.0,620.0,1,Mumbai,1.0,4838.709677419355
Kalyan,3500000.0,512.0,1,Mumbai,1.0,6835.9375
Kalyan,6000000.0,780.0,2,Mumbai,2.0,7692.307692307692
Kalyan,2600000.0,300.0,1,Mumbai,1.0,8666.666666666666
Kalyan,1400000.0,220.0,1,Mumbai,1.0,6363.636363636364
Kalyan,3500000.0,512.0,1,Mumbai,1.0,6835.9375
Kalyan,4500000.0,620.0,1,Mumbai,1.0,7258.064516129032
Kalyan,3000000.0,620.0,1,Mumbai,1.0,4838.709677419355
Kalyan,2200000.0,350.0,1,Mumbai,1.0,6285.714285714285
Kalyan,5700000.0,570.0,1,Mumbai,1.0,10000.0
Kalyan,8700000.0,990.0,1,Mumbai,2.0,8787.878787878788
Kalyan,3500000.0,512.0,1,Mumbai,1.0,6835.9375
Kalyan,5800000.0,720.0,1,Mumbai,2.0,8055.555555555556
Kalyan,3360000.0,618.0,1,Mumbai,1.0,5436.8932038834955
Kalyan,3800000.0,650.0,1,Mumbai,1.0,5846.153846153846
Kalyan,3400000.0,650.0,1,Mumbai,1.0,5230.7692307692305
Kalyan,4500000.0,880.0,1,Mumbai,1.0,5113.636363636364
Kalyan,4500000.0,880.0,1,Mumbai,1.0,5113.636363636364
Kalyan,5949900.0,900.0,2,Mumbai,2.0,6611.0
Kalyan,5980128.0,924.0,2,Mumbai,2.0,6472.0
Kalyan,4200147.0,639.0,1,Mumbai,1.0,6573.0
Kalyan,5900400.0,894.0,2,Mumbai,2.0,6600.0
Kalyan,5999550.0,925.0,2,Mumbai,2.0,6486.0
Kalyan,4150164.0,634.0,1,Mumbai,1.0,6546.0
Kalyan,5929804.0,899.0,2,Mumbai,2.0,6596.0
Kalyan,5808853.0,634.0,3,Mumbai,3.0,9162.228706624606
Kalyan,5848546.0,638.0,2,Mumbai,2.0,9167.0
Kalyan,5692707.0,621.0,2,Mumbai,2.0,9167.0
Kalyan,5876047.0,641.0,2,Mumbai,2.0,9167.0
Kalyan,5729375.0,625.0,2,Mumbai,2.0,9167.0
Kalyan,5711041.0,623.0,2,Mumbai,2.0,9167.0
Kalyan,4666003.0,509.0,1,Mumbai,1.0,9167.0
Kalyan,4409327.0,481.0,1,Mumbai,1.0,9167.0
Kalyan,7021922.0,766.0,2,Mumbai,2.0,9167.0
Kalyan,5300000.0,705.0,1,Mumbai,1.0,7517.730496453901
Kalyan,7600000.0,980.0,2,Mumbai,2.0,7755.102040816327
Kalyan,5746000.0,540.0,2,Mumbai,2.0,10640.74074074074
Kalyan,5745888.0,562.0,2,Mumbai,2.0,10224.0
Kalyan,6700000.0,680.0,2,Mumbai,2.0,9852.941176470587
Kalyan,5550305.0,563.0,2,Mumbai,2.0,9858.445825932504
Kalyan,4700000.0,490.0,1,Mumbai,1.0,9591.836734693878
Kalyan,4150457.0,446.0,1,Mumbai,1.0,9305.95739910314
Kalyan,8700000.0,913.0,3,Mumbai,3.0,9529.025191675793
Kalyan,5850087.0,656.0,2,Mumbai,2.0,8917.815548780487
Kalyan,5250000.0,700.0,1,Mumbai,1.0,7500.0
Kalyan,5250000.0,700.0,1,Mumbai,1.0,7500.0
Kalyan,12160000.0,1500.0,3,Mumbai,3.0,8106.666666666667
Kalyan,3000000.0,570.0,1,Mumbai,1.0,5263.1578947368425
Kalyan,3000000.0,570.0,1,Mumbai,1.0,5263.1578947368425
Kalyan,4249000.0,785.0,1,Mumbai,1.0,5412.738853503185
Kalyan,5849000.0,972.0,2,Mumbai,2.0,6017.489711934157
Kalyan,3400000.0,600.0,2,Mumbai,2.0,5666.666666666667
Kalyan,5649000.0,965.0,2,Mumbai,2.0,5853.886010362694
Kalyan,5799000.0,970.0,2,Mumbai,2.0,5978.350515463918
Kalyan,4366000.0,755.0,1,Mumbai,1.0,5782.781456953642
Kalyan,6322000.0,1003.0,2,Mumbai,2.0,6303.0907278165505
Kalyan,6290000.0,666.0,2,Mumbai,2.0,9444.444444444445
Kalyan,6836800.0,756.0,2,Mumbai,2.0,9043.386243386243
Kalyan,11500000.0,1250.0,3,Mumbai,3.0,9200.0
Kalyan,3000000.0,570.0,1,Mumbai,1.0,5263.1578947368425
Kalyan,3991312.0,619.0,1,Mumbai,1.0,6448.0
Kalyan,5861232.0,909.0,2,Mumbai,2.0,6448.0
Kalyan,3836560.0,595.0,1,Mumbai,1.0,6448.0
Kalyan,3900000.0,550.0,1,Mumbai,1.0,7090.909090909091
Kalyan,10477500.0,1183.0,3,Mumbai,3.0,8856.720202874048
Kalyan,6999000.0,742.0,2,Mumbai,2.0,9432.614555256065
Kalyan,2900040.0,520.0,1,Mumbai,1.0,5577.0
Kalyan,6099640.0,1090.0,2,Mumbai,2.0,5596.0
Kalyan,3920000.0,700.0,1,Mumbai,1.0,5600.0
Kalyan,4801500.0,970.0,2,Mumbai,2.0,4950.0
Kalyan,2970000.0,600.0,1,Mumbai,1.0,4950.0
Kalyan,8899980.0,1140.0,2,Mumbai,2.0,7807.0
Kalyan,11499600.0,1480.0,3,Mumbai,3.0,7770.0
Kalyan,7999860.0,1020.0,2,Mumbai,2.0,7843.0
Kalyan,3920000.0,700.0,1,Mumbai,1.0,5600.0
Kalyan,3000000.0,570.0,1,Mumbai,1.0,5263.1578947368425
Kalyan,3950000.0,690.0,1,Mumbai,2.0,5724.63768115942
Kalyan,4152000.0,755.0,1,Mumbai,2.0,5499.337748344371
Kalyan,4500000.0,650.0,1,Mumbai,2.0,6923.076923076923
Kalyan,5200000.0,755.0,1,Mumbai,2.0,6887.417218543046
Kalyan,5100000.0,755.0,1,Mumbai,2.0,6754.9668874172185
Kalyan,5500000.0,800.0,2,Mumbai,2.0,6875.0
Kalyan,4150000.0,630.0,1,Mumbai,1.0,6587.3015873015875
Kalyan,3700000.0,750.0,2,Mumbai,2.0,4933.333333333333
Kalyan,8500000.0,1323.0,3,Mumbai,3.0,6424.792139077854
Kalyan,7500000.0,1178.0,2,Mumbai,2.0,6366.723259762309
Kalyan,4200000.0,681.0,1,Mumbai,1.0,6167.400881057269
Kalyan,7000000.0,790.0,2,Mumbai,2.0,8860.759493670887
Kalyan,9650000.0,1124.0,2,Mumbai,2.0,8585.409252669038
Kalyan,2400000.0,445.0,1,Mumbai,1.0,5393.258426966292
Kalyan,5499000.0,805.0,2,Mumbai,2.0,6831.055900621118
Kalyan,3999900.0,625.0,1,Mumbai,1.0,6399.84
Kalyan,4999900.0,770.0,2,Mumbai,2.0,6493.376623376624
Kalyan,3499000.0,550.0,1,Mumbai,2.0,6361.818181818182
Kalyan,11000000.0,1320.0,3,Mumbai,3.0,8333.333333333334
Kalyan,8999000.0,1200.0,2,Mumbai,2.0,7499.166666666667
Kalyan,8999000.0,1250.0,3,Mumbai,3.0,7199.2
Kalyan,6649000.0,990.0,2,Mumbai,2.0,6716.161616161616
Kalyan,4300000.0,800.0,1,Mumbai,1.0,5375.0
Kalyan,11000000.0,1208.0,2,Mumbai,2.0,9105.960264900663
Kalyan,5000000.0,650.0,1,Mumbai,1.0,7692.307692307692
Kalyan,9500000.0,1065.0,2,Mumbai,2.0,8920.18779342723
Kalyan,4300000.0,650.0,1,Mumbai,1.0,6615.384615384615
Kalyan,8550000.0,1124.0,2,Mumbai,2.0,7606.761565836299
Kalyan,6125000.0,899.0,2,Mumbai,2.0,6813.125695216908
Kalyan,6247000.0,915.0,2,Mumbai,2.0,6827.3224043715845
Kalyan,4445000.0,701.0,1,Mumbai,1.0,6340.941512125535
Kalyan,4199000.0,619.0,1,Mumbai,1.0,6783.521809369951
Kalyan,4000000.0,641.0,2,Mumbai,2.0,6240.249609984399
Kalyan,5600000.0,650.0,1,Mumbai,1.0,8615.384615384615
Kalyan,6247000.0,915.0,2,Mumbai,2.0,6827.3224043715845
Kalyan,4445000.0,701.0,1,Mumbai,1.0,6340.941512125535
Kalyan,5540000.0,599.0,1,Mumbai,1.0,9248.747913188648
Kalyan,11800000.0,1190.0,2,Mumbai,2.0,9915.966386554623
Kalyan,4600000.0,600.0,1,Mumbai,2.0,7666.666666666667
Kalyan,6100000.0,930.0,2,Mumbai,2.0,6559.139784946236
Kalyan,7900000.0,1143.0,2,Mumbai,2.0,6911.636045494313
Kalyan,9200000.0,999.0,2,Mumbai,2.0,9209.20920920921
Kalyan,5900000.0,865.0,2,Mumbai,2.0,6820.809248554913
Kalyan,4000000.0,650.0,1,Mumbai,2.0,6153.846153846154
Kalyan,5050000.0,900.0,2,Mumbai,2.0,5611.111111111111
Kalyan,3425000.0,645.0,1,Mumbai,2.0,5310.077519379845
Kalyan,2985000.0,550.0,1,Mumbai,2.0,5427.272727272727
Kalyan,4950000.0,975.0,2,Mumbai,2.0,5076.923076923077
Kalyan,3950000.0,700.0,1,Mumbai,1.0,5642.857142857143
Kalyan,3425000.0,645.0,1,Mumbai,2.0,5310.077519379845
Kalyan,2985000.0,550.0,1,Mumbai,2.0,5427.272727272727
Kalyan,4950000.0,975.0,2,Mumbai,2.0,5076.923076923077
Kalyan,11800000.0,1190.0,2,Mumbai,2.0,9915.966386554623
Kalyan,4600000.0,600.0,1,Mumbai,2.0,7666.666666666667
Kalyan,6100000.0,930.0,2,Mumbai,2.0,6559.139784946236
Kalyan,7900000.0,1143.0,2,Mumbai,2.0,6911.636045494313
Kalyan,9200000.0,999.0,2,Mumbai,2.0,9209.20920920921
Kalyan,5900000.0,865.0,2,Mumbai,2.0,6820.809248554913
Kalyan,11800000.0,1545.0,3,Mumbai,3.0,7637.540453074434
Kalyan,11200000.0,1505.0,3,Mumbai,3.0,7441.860465116279
Kalyan,2900000.0,608.0,1,Mumbai,2.0,4769.736842105263
Kalyan,2900000.0,608.0,1,Mumbai,2.0,4769.736842105263
Kalyan,3750000.0,750.0,1,Mumbai,2.0,5000.0
Kalyan,3500000.0,580.0,1,Mumbai,1.0,6034.482758620689
Kalyan,7500000.0,960.0,2,Mumbai,2.0,7812.5
Kalyan,8000000.0,1080.0,2,Mumbai,2.0,7407.407407407408
Kalyan,14000000.0,1640.0,3,Mumbai,3.0,8536.585365853658
Kalyan,5500000.0,692.0,1,Mumbai,2.0,7947.976878612717
Kalyan,9800000.0,990.0,2,Mumbai,2.0,9898.9898989899
Kalyan,13000000.0,1552.0,3,Mumbai,3.0,8376.288659793814
Kalyan,4500000.0,557.0,1,Mumbai,2.0,8078.994614003591
Kalyan,6590928.0,732.0,2,Mumbai,2.0,9004.0
Kalyan,5931609.0,628.0,2,Mumbai,2.0,9445.237261146496
Kalyan,4277000.0,506.0,1,Mumbai,1.0,8452.569169960474
Kalyan,5500000.0,692.0,1,Mumbai,2.0,7947.976878612717
Kalyan,9800000.0,990.0,2,Mumbai,2.0,9898.9898989899
Kalyan,14000000.0,1640.0,3,Mumbai,3.0,8536.585365853658
Kalyan,4200000.0,481.0,1,Mumbai,2.0,8731.808731808731
Kalyan,13000000.0,1552.0,3,Mumbai,3.0,8376.288659793814
Kalyan,4500000.0,557.0,1,Mumbai,2.0,8078.994614003591
Kalyan,4200000.0,481.0,1,Mumbai,2.0,8731.808731808731
Kalyan,5800000.0,600.0,1,Mumbai,1.0,9666.666666666666
Kalyan,5900000.0,550.0,2,Mumbai,2.0,10727.272727272728
Kalyan,5000000.0,600.0,1,Mumbai,1.0,8333.333333333334
Kalyan,5400000.0,505.0,1,Mumbai,1.0,10693.069306930693
Kalyan,5000000.0,600.0,1,Mumbai,1.0,8333.333333333334
Kalyan,5800000.0,600.0,1,Mumbai,1.0,9666.666666666666
Kalyan,5900000.0,550.0,2,Mumbai,2.0,10727.272727272728
Kalyan,5100000.0,900.0,2,Mumbai,1.0,5666.666666666667
Kalyan,5600000.0,600.0,1,Mumbai,1.0,9333.333333333334
Kalyan,9000000.0,1175.0,2,Mumbai,2.0,7659.574468085107
Kalyan,5000000.0,740.0,1,Mumbai,1.0,6756.756756756757
Kalyan,5000000.0,600.0,1,Mumbai,1.0,8333.333333333334
Kalyan,5400000.0,505.0,1,Mumbai,1.0,10693.069306930693
Kalyan,3200000.0,460.0,1,Mumbai,1.0,6956.521739130435
Kalyan,8000000.0,1100.0,2,Mumbai,2.0,7272.727272727273
Kalyan,4332500.0,623.0,1,Mumbai,1.0,6954.253611556982
Kalyan,4310000.0,502.0,1,Mumbai,1.0,8585.657370517929
Kalyan,6280000.0,870.0,1,Mumbai,1.0,7218.390804597701
Kalyan,6666000.0,900.0,2,Mumbai,2.0,7406.666666666667
Kalyan,9300008.0,1050.0,2,Mumbai,2.0,8857.150476190476
Kalyan,3839000.0,700.0,1,Mumbai,2.0,5484.285714285715
Kalyan,4700000.0,625.0,1,Mumbai,1.0,7520.0
Kalyan,14000000.0,1650.0,3,Mumbai,4.0,8484.848484848484
Kalyan,15500000.0,1600.0,4,Mumbai,3.0,9687.5
Kalyan,4100000.0,700.0,1,Mumbai,1.0,5857.142857142857
Kalyan,3800000.0,650.0,1,Mumbai,1.0,5846.153846153846
Kalyan,3950000.0,640.0,1,Mumbai,2.0,6171.875
Kalyan,3800000.0,600.0,1,Mumbai,2.0,6333.333333333333
Kalyan,3800000.0,600.0,1,Mumbai,2.0,6333.333333333333
Kalyan,4410000.0,875.0,2,Mumbai,2.0,5040.0
Kalyan,3190000.0,645.0,1,Mumbai,2.0,4945.736434108527
Kalyan,3999000.0,750.0,1,Mumbai,2.0,5332.0
Kalyan,3999000.0,750.0,1,Mumbai,2.0,5332.0
Kalyan,14500000.0,1645.0,3,Mumbai,3.0,8814.589665653495
Kalyan,9800000.0,1155.0,2,Mumbai,2.0,8484.848484848484
Kalyan,6800000.0,950.0,2,Mumbai,2.0,7157.894736842105
Kalyan,4800000.0,675.0,1,Mumbai,1.0,7111.111111111111
Kalyan,5400000.0,675.0,1,Mumbai,1.0,8000.0
Kalyan,5400000.0,719.0,1,Mumbai,1.0,7510.4311543810845
Kalyan,7890000.0,980.0,2,Mumbai,3.0,8051.0204081632655
Kalyan,4300000.0,680.0,1,Mumbai,2.0,6323.529411764706
Kalyan,9000000.0,985.0,2,Mumbai,2.0,9137.055837563452
Kalyan,7890000.0,980.0,2,Mumbai,3.0,8051.0204081632655
Kalyan,4300000.0,680.0,1,Mumbai,2.0,6323.529411764706
Kalyan,3360000.0,645.0,1,Mumbai,2.0,5209.302325581395
Kalyan,3005000.0,550.0,1,Mumbai,2.0,5463.636363636364
Kalyan,3360000.0,645.0,1,Mumbai,2.0,5209.302325581395
Kalyan,3005000.0,550.0,1,Mumbai,2.0,5463.636363636364
Kalyan,10800000.0,1330.0,2,Mumbai,2.0,8120.300751879699
Kalyan,3400000.0,680.0,1,Mumbai,2.0,5000.0
Kalyan,9500000.0,950.0,2,Mumbai,2.0,10000.0
Kalyan,8400000.0,1185.0,2,Mumbai,2.0,7088.607594936709
Kalyan,8600000.0,950.0,3,Mumbai,3.0,9052.631578947368
Kalyan,3258000.0,625.0,1,Mumbai,2.0,5212.8
Kalyan,4950000.0,900.0,2,Mumbai,2.0,5500.0
Kalyan,13800000.0,1540.0,3,Mumbai,3.0,8961.038961038961
Kalyan,7200000.0,1075.0,2,Mumbai,3.0,6697.674418604651
Kalyan,3950000.0,664.0,1,Mumbai,1.0,5948.795180722892
Kalyan,5800000.0,930.0,2,Mumbai,2.0,6236.559139784947
Kalyan,4200000.0,660.0,1,Mumbai,1.0,6363.636363636364
Kalyan,3950000.0,520.0,1,Mumbai,1.0,7596.153846153846
Kalyan,7500000.0,880.0,2,Mumbai,2.0,8522.727272727272
Kalyan,7000000.0,850.0,2,Mumbai,2.0,8235.29411764706
Kalyan,9500000.0,1020.0,2,Mumbai,2.0,9313.725490196079
Kalyan,8800000.0,1000.0,2,Mumbai,2.0,8800.0
Kalyan,3100000.0,595.0,1,Mumbai,1.0,5210.084033613445
Kalyan,3500000.0,600.0,1,Mumbai,1.0,5833.333333333333
Kalyan,5800000.0,950.0,2,Mumbai,2.0,6105.263157894737
Kalyan,7500000.0,1010.0,2,Mumbai,2.0,7425.742574257426
Kalyan,7500000.0,1010.0,2,Mumbai,2.0,7425.742574257426
Kalyan,5500000.0,711.0,1,Mumbai,1.0,7735.583684950773
Kalyan,4500000.0,650.0,1,Mumbai,1.0,6923.076923076923
Kalyan,11000000.0,1180.0,3,Mumbai,2.0,9322.033898305084
Kalyan,7500000.0,1030.0,2,Mumbai,2.0,7281.553398058252
Kalyan,8500000.0,1057.0,3,Mumbai,3.0,8041.62724692526
Kalyan,5800000.0,940.0,2,Mumbai,2.0,6170.212765957447
Kalyan,5039000.0,923.0,2,Mumbai,2.0,5459.371614301192
Kalyan,4400000.0,650.0,1,Mumbai,1.0,6769.2307692307695
Kalyan,5900000.0,781.0,2,Mumbai,2.0,7554.417413572343
Kalyan,6900000.0,980.0,2,Mumbai,2.0,7040.816326530612
Kalyan,6900000.0,980.0,2,Mumbai,2.0,7040.816326530612
Kalyan,6900000.0,1050.0,2,Mumbai,2.0,6571.428571428572
Kalyan,4600000.0,680.0,1,Mumbai,2.0,6764.705882352941
Kalyan,5100000.0,750.0,2,Mumbai,2.0,6800.0
Kalyan,4600000.0,635.0,1,Mumbai,1.0,7244.094488188976
Kalyan,9200000.0,1250.0,3,Mumbai,3.0,7360.0
Kalyan,3500000.0,655.0,1,Mumbai,1.0,5343.511450381679
Kalyan,4900000.0,720.0,1,Mumbai,1.0,6805.555555555556
Kalyan,4050000.0,660.0,1,Mumbai,1.0,6136.363636363636
Kalyan,3650000.0,630.0,1,Mumbai,2.0,5793.650793650793
Kalyan,5650000.0,950.0,2,Mumbai,2.0,5947.368421052632
Kalyan,3850000.0,630.0,1,Mumbai,2.0,6111.111111111111
Kalyan,3650000.0,630.0,1,Mumbai,2.0,5793.650793650793
Kalyan,5650000.0,950.0,2,Mumbai,2.0,5947.368421052632
Kalyan,3850000.0,630.0,1,Mumbai,2.0,6111.111111111111
Kalyan,6200000.0,710.0,1,Mumbai,1.0,8732.394366197183
Kalyan,6200000.0,710.0,1,Mumbai,1.0,8732.394366197183
Kalyan,5500000.0,710.0,1,Mumbai,1.0,7746.478873239436
Kalyan,8000000.0,1250.0,2,Mumbai,2.0,6400.0
Kalyan,4000000.0,650.0,1,Mumbai,2.0,6153.846153846154
Kalyan,3800000.0,635.0,1,Mumbai,1.0,5984.251968503937
Kalyan,4099000.0,600.0,1,Mumbai,1.0,6831.666666666667
Kalyan,6999000.0,920.0,2,Mumbai,2.0,7607.608695652174
Kalyan,4850000.0,640.0,1,Mumbai,2.0,7578.125
Kalyan,6000000.0,685.0,1,Mumbai,2.0,8759.12408759124
Kalyan,4000000.0,660.0,1,Mumbai,1.0,6060.606060606061
Kalyan,4000000.0,660.0,1,Mumbai,1.0,6060.606060606061
Kalyan,13500000.0,1420.0,2,Mumbai,2.0,9507.042253521127
Kalyan,8900000.0,1060.0,2,Mumbai,2.0,8396.22641509434
Kalyan,11900000.0,1550.0,3,Mumbai,3.0,7677.419354838709
Kalyan,9750000.0,1124.0,2,Mumbai,2.0,8674.377224199288
Kalyan,12900000.0,1495.0,3,Mumbai,3.0,8628.76254180602
Kalyan,3800000.0,635.0,1,Mumbai,1.0,5984.251968503937
Kalyan,4000000.0,720.0,1,Mumbai,2.0,5555.555555555556
Kalyan,4800000.0,594.0,1,Mumbai,1.0,8080.80808080808
Kalyan,13900000.0,1435.0,3,Mumbai,3.0,9686.411149825784
Kalyan,9625000.0,1124.0,2,Mumbai,2.0,8563.167259786476
Kalyan,10300000.0,1124.0,2,Mumbai,2.0,9163.701067615659
Kalyan,6300000.0,1050.0,2,Mumbai,2.0,6000.0
Kalyan,5500000.0,1050.0,2,Mumbai,2.0,5238.0952380952385
Kalyan,5000000.0,675.0,1,Mumbai,1.0,7407.407407407408
Kalyan,6100000.0,1050.0,2,Mumbai,2.0,5809.523809523809
Kalyan,6900000.0,1050.0,2,Mumbai,2.0,6571.428571428572
Kalyan,4650000.0,680.0,1,Mumbai,1.0,6838.235294117647
Kalyan,5250000.0,690.0,1,Mumbai,1.0,7608.695652173913
Kalyan,10200000.0,1285.0,3,Mumbai,3.0,7937.743190661478
Kalyan,5200000.0,719.0,1,Mumbai,1.0,7232.267037552156
Kalyan,4000000.0,600.0,1,Mumbai,1.0,6666.666666666667
Kalyan,6300000.0,1050.0,2,Mumbai,2.0,6000.0
Kalyan,5500000.0,1050.0,2,Mumbai,2.0,5238.0952380952385
Kalyan,7145640.0,690.0,2,Mumbai,2.0,10356.0
Kalyan,6659730.0,630.0,2,Mumbai,2.0,10571.0
Kalyan,3500000.0,609.0,1,Mumbai,1.0,5747.126436781609
Kalyan,4100000.0,645.0,1,Mumbai,2.0,6356.589147286822
Kalyan,5200000.0,719.0,1,Mumbai,1.0,7232.267037552156
Kalyan,6950000.0,900.0,2,Mumbai,2.0,7722.222222222223
Kalyan,3599000.0,650.0,1,Mumbai,2.0,5536.923076923077
Kalyan,4900000.0,715.0,1,Mumbai,2.0,6853.146853146854
Kalyan,5200000.0,719.0,1,Mumbai,1.0,7232.267037552156
Kalyan,5340000.0,600.0,2,Mumbai,2.0,8900.0
